datetime_utc,week,step,flux_W,magnitude,phase_angle_deg,elevation_deg,illumination_fraction,sun_angle_panel_deg,eclipsed,below_horizon
2025-10-21T22:30:00,41,9,nan,nan,120.64568464250165,51.016363030947495,nan,125.22474804925702,False,False
2025-10-21T22:40:00,41,10,nan,nan,120.30521175059377,49.534554117824634,nan,125.21815306239507,False,False
2025-10-21T22:50:00,41,11,nan,nan,119.97315564777485,47.93192267904114,nan,125.211557975,False,False
2025-10-21T23:00:00,41,12,nan,nan,119.65034637230309,46.224016024926925,nan,125.20496278838867,False,False
2025-10-21T23:10:00,41,13,nan,nan,119.33756597729959,44.42504248134443,nan,125.19836749993972,False,False
2025-10-21T23:20:00,41,14,nan,nan,119.03554564577274,42.54779933872142,nan,125.19177211096964,False,False
2025-10-21T23:30:00,41,15,nan,nan,118.7449633564893,40.60369180827894,nan,125.1851766214897,False,False
2025-10-21T23:40:00,41,16,nan,nan,118.46644212211852,38.60280839103872,nan,125.17858103281193,False,False
2025-10-21T23:50:00,41,17,nan,nan,118.20054877136013,36.55402686704556,nan,125.17198534231764,False,False
2025-10-22T00:00:00,41,18,nan,nan,117.94779327710117,34.46513312793244,nan,125.16538955132319,False,False
2025-10-22T00:10:00,41,19,nan,nan,117.70862857416452,32.342941391821796,nan,125.15879365983128,False,False
2025-10-22T00:20:00,41,20,nan,nan,117.48345085456283,30.193409042466683,nan,125.15219766784546,False,False
2025-10-22T00:30:00,41,21,nan,nan,117.2726002908066,28.02174246968994,nan,125.14560157668618,False,False
2025-10-22T00:40:00,41,22,nan,nan,117.0763621401294,25.83249241256422,nan,125.13900538372734,False,False
2025-10-22T00:50:00,41,23,nan,nan,116.89496820322616,23.629638565581825,nan,125.13240909028467,False,False
2025-10-22T01:00:00,41,24,nan,nan,116.72859856373542,21.416663911783825,nan,125.12581269636075,False,False
2025-10-22T01:10:00,41,25,nan,nan,116.57738358383357,19.1966196598586,nan,125.11921620326972,False,False
2025-10-22T01:20:00,41,26,nan,nan,116.44140609407846,16.972181784033772,nan,125.11261960839073,False,False
2025-10-22T01:30:00,41,27,nan,nan,116.32070375518072,14.74570022132298,nan,125.10602291303323,False,False
2025-10-22T01:40:00,41,28,nan,nan,116.21527152358797,12.519241689710238,nan,125.09942611719983,False,False
2025-10-22T01:50:00,41,29,nan,nan,116.1250642026196,10.294627047080029,nan,125.09282922089521,False,False
2025-10-22T02:00:00,41,30,nan,nan,116.0499990373479,8.073463989458874,nan,125.0862322254308,False,False
2025-10-22T02:10:00,41,31,nan,nan,115.98995831527861,5.8571757888240805,nan,125.07963512818148,False,False
2025-10-22T02:20:00,41,32,nan,nan,nan,3.6470267020740903,nan,nan,False,True
2025-10-22T02:30:00,41,33,nan,nan,nan,1.4441445600033516,nan,nan,False,True
2025-10-22T02:40:00,41,34,nan,nan,nan,-0.7504589838924807,nan,nan,False,True
2025-10-22T02:50:00,41,35,nan,nan,nan,-2.935870157272212,nan,nan,False,True
2025-10-22T03:00:00,41,36,nan,nan,nan,-5.111256354937768,nan,nan,False,True
2025-10-22T03:10:00,41,37,nan,nan,nan,-7.2758507172990665,nan,nan,False,True
2025-10-22T03:20:00,41,38,nan,nan,nan,-9.4289377020872,nan,nan,False,True
2025-10-22T03:30:00,41,39,nan,nan,nan,-11.569839395588703,nan,nan,False,True
2025-10-22T03:40:00,41,40,nan,nan,nan,-13.697902324611276,nan,nan,False,True
2025-10-22T03:50:00,41,41,nan,nan,nan,-15.812484515985886,nan,nan,False,True
2025-10-22T04:00:00,41,42,nan,nan,nan,-17.91294259112866,nan,nan,False,True
2025-10-22T04:10:00,41,43,nan,nan,nan,-19.9986186373983,nan,nan,False,True
2025-10-22T04:20:00,41,44,nan,nan,nan,-22.068826617244298,nan,nan,False,True
2025-10-22T04:30:00,41,45,nan,nan,nan,-24.122838026281745,nan,nan,False,True
2025-10-22T04:40:00,41,46,nan,nan,nan,-26.15986652418985,nan,nan,False,True
2025-10-22T04:50:00,41,47,nan,nan,nan,-28.179051189615254,nan,nan,False,True
2025-10-28T21:00:00,42,0,nan,nan,116.0037508218657,56.4964277597383,nan,118.57786270977344,False,False
2025-10-28T21:10:00,42,1,nan,nan,115.63391841680104,56.14557857644656,nan,118.57113669935111,False,False
2025-10-28T21:20:00,42,2,nan,nan,115.26652015894383,55.5750812385292,nan,118.56441051566816,False,False
2025-10-28T21:30:00,42,3,nan,nan,114.90258242882567,54.79652216220808,nan,118.55768415999043,False,False
2025-10-28T21:40:00,42,4,nan,nan,114.54311275438437,53.824554685630176,nan,118.55095762964723,False,False
2025-10-28T21:50:00,42,5,nan,nan,114.18909410243543,52.67578663194884,nan,118.54423092590365,False,False
2025-10-28T22:00:00,42,6,nan,nan,113.84147947879208,51.367730224776004,nan,118.5375040487172,False,False
2025-10-28T22:10:00,42,7,nan,nan,113.5011869261112,49.917925889039545,nan,118.53077699935325,False,False
2025-10-28T22:20:00,42,8,nan,nan,113.16909495893258,48.34328844340705,nan,118.52404977514297,False,False
2025-10-28T22:30:00,42,9,nan,nan,112.84603850472207,46.659673809985215,nan,118.51732237735378,False,False
2025-10-28T22:40:00,42,10,nan,nan,112.5328053571807,44.8816341150165,nan,118.51059480594049,False,False
2025-10-28T22:50:00,42,11,nan,nan,112.23013318645928,43.022317173722406,nan,118.50386706086204,False,False
2025-10-28T23:00:00,42,12,nan,nan,111.93870711092285,41.09346680715138,nan,118.49713914338436,False,False
2025-10-28T23:10:00,42,13,nan,nan,111.65915782439451,39.105487246805595,nan,118.4904110508453,False,False
2025-10-28T23:20:00,42,14,nan,nan,111.39206029051557,37.067543699111575,nan,118.48368278450644,False,False
2025-10-28T23:30:00,42,15,nan,nan,111.1379329577361,34.98767942282247,nan,118.47695434432832,False,False
2025-10-28T23:40:00,42,16,nan,nan,110.89723749077109,32.87293649823112,nan,118.47022573158573,False,False
2025-10-28T23:50:00,42,17,nan,nan,110.67037896868648,30.72947249591864,nan,118.46349694360777,False,False
2025-10-29T00:00:00,42,18,nan,nan,110.45770653320977,28.56266880585105,nan,118.45676798166512,False,False
2025-10-29T00:10:00,42,19,nan,nan,110.25951441783505,26.377228673343772,nan,118.45003884571935,False,False
2025-10-29T00:20:00,42,20,nan,nan,110.07604333044826,24.177264429575974,nan,118.44330953572847,False,False
2025-10-29T00:30:00,42,21,nan,nan,109.90748214237466,21.96637432707101,nan,118.43658005296453,False,False
2025-10-29T00:40:00,42,22,nan,nan,109.75396982432875,19.747709699936003,nan,118.4298503947616,False,False
2025-10-29T00:50:00,42,23,nan,nan,109.61559760692889,17.52403349197319,nan,118.4231205623936,False,False
2025-10-29T01:00:00,42,24,nan,nan,109.49241129418617,15.297771162910296,nan,118.41639055582247,False,False
2025-10-29T01:10:00,42,25,nan,nan,109.38441370968569,13.071054995755457,nan,118.4096603763215,False,False
2025-10-29T01:20:00,42,26,nan,nan,109.29156722066173,10.84576271717993,nan,118.40293002122648,False,False
2025-10-29T01:30:00,42,27,nan,nan,109.21379632531733,8.623551279081589,nan,118.39619949180721,False,False
2025-10-29T01:40:00,42,28,nan,nan,109.15099024503998,6.405886508254635,nan,118.38946878803242,False,False
2025-10-29T01:50:00,42,29,nan,nan,nan,4.194069277861659,nan,nan,False,True
2025-10-29T02:00:00,42,30,nan,nan,nan,1.9892587464220213,nan,nan,False,True
2025-10-29T02:10:00,42,31,nan,nan,nan,-0.20750686372175187,nan,nan,False,True
2025-10-29T02:20:00,42,32,nan,nan,nan,-2.3952915159472496,nan,nan,False,True
2025-10-29T02:30:00,42,33,nan,nan,nan,-4.573244296596513,nan,nan,False,True
2025-10-29T02:40:00,42,34,nan,nan,nan,-6.740583699965501,nan,nan,False,True
2025-10-29T02:50:00,42,35,nan,nan,nan,-8.896582985944182,nan,nan,False,True
2025-10-29T03:00:00,42,36,nan,nan,nan,-11.040556327854148,nan,nan,False,True
2025-10-29T03:10:00,42,37,nan,nan,nan,-13.17184552572474,nan,nan,False,True
2025-10-29T03:20:00,42,38,nan,nan,nan,-15.289807030314115,nan,nan,False,True
2025-10-29T03:30:00,42,39,nan,nan,nan,-17.393799048880947,nan,nan,False,True
2025-10-29T03:40:00,42,40,nan,nan,nan,-19.48316849986695,nan,nan,False,True
2025-10-29T03:50:00,42,41,nan,nan,nan,-21.557237551297273,nan,nan,False,True
2025-10-29T04:00:00,42,42,nan,nan,nan,-23.615289498950084,nan,nan,False,True
2025-10-29T04:10:00,42,43,nan,nan,nan,-25.656553676086354,nan,nan,False,True
2025-10-29T04:20:00,42,44,nan,nan,nan,-27.680189084664143,nan,nan,False,True
2025-10-29T04:30:00,42,45,nan,nan,nan,-29.68526636691224,nan,nan,False,True
2025-10-29T04:40:00,42,46,nan,nan,nan,-31.67074772490013,nan,nan,False,True
2025-10-29T04:50:00,42,47,nan,nan,nan,-33.63546429937313,nan,nan,False,True
2025-11-04T21:00:00,43,0,nan,nan,108.06460424200638,55.00819980625192,nan,111.71766380969909,False,False
2025-11-04T21:10:00,43,1,nan,nan,107.7059452722176,54.08236111108126,nan,111.71079538836308,False,False
2025-11-04T21:20:00,43,2,nan,nan,107.35251733636566,52.975505802431485,nan,111.70392686624554,False,False
2025-11-04T21:30:00,43,3,nan,nan,107.00527519476803,51.705013964250696,nan,111.6970582445701,False,False
2025-11-04T21:40:00,43,4,nan,nan,106.66513968939023,50.28848977697301,nan,111.69018952062702,False,False
2025-11-04T21:50:00,43,5,nan,nan,106.33299312302384,48.74305144794663,nan,111.68332069563711,False,False
2025-11-04T22:00:00,43,6,nan,nan,106.00967510625985,47.08484575111236,nan,111.67645176951272,False,False
2025-11-04T22:10:00,43,7,nan,nan,105.69597893184053,45.328760627809025,nan,111.66958274347432,False,False
2025-11-04T22:20:00,43,8,nan,nan,105.39264848489717,43.48829334085856,nan,111.66271361480685,False,False
2025-11-04T22:30:00,43,9,nan,nan,105.10037572555646,41.57552972423318,nan,111.65584438472328,False,False
2025-11-04T22:40:00,43,10,nan,nan,104.81979871880534,39.60119577003144,nan,111.64897505314075,False,False
2025-11-04T22:50:00,43,11,nan,nan,104.55150022525547,37.57475143196887,nan,111.64210561995792,False,False
2025-11-04T23:00:00,43,12,nan,nan,104.29600682910228,35.50450508450929,nan,111.63523608639558,False,False
2025-11-04T23:10:00,43,13,nan,nan,104.0537885713395,33.39773428470582,nan,111.6283664497239,False,False
2025-11-04T23:20:00,43,14,nan,nan,103.82525907707755,31.260803982063486,nan,111.62149671117066,False,False
2025-11-04T23:30:00,43,15,nan,nan,103.61077611179132,29.099277155967613,nan,111.61462687062483,False,False
2025-11-04T23:40:00,43,16,nan,nan,103.41064254704658,26.91801548273874,nan,111.60775692931357,False,False
2025-11-04T23:50:00,43,17,nan,nan,103.22510767463393,24.721269234623527,nan,111.6008868844996,False,False
2025-11-05T00:00:00,43,18,nan,nan,103.05436884486396,22.51275661316013,nan,111.59401673739943,False,False
2025-11-05T00:10:00,43,19,nan,nan,102.89857335499414,20.29573320009596,nan,111.58714648791262,False,False
2025-11-05T00:20:00,43,20,nan,nan,102.75782056429848,18.073052533649875,nan,111.58027613593384,False,False
2025-11-05T00:30:00,43,21,nan,nan,102.63216418040778,15.847218782394412,nan,111.57340568267536,False,False
2025-11-05T00:40:00,43,22,nan,nan,102.52161467256386,13.620432589875739,nan,111.56653512540338,False,False
2025-11-05T00:50:00,43,23,nan,nan,102.42614178985764,11.394631025165666,nan,111.55966446532705,False,False
2025-11-05T01:00:00,43,24,nan,nan,102.34567712240484,9.171522476031406,nan,111.55279370234149,False,False
2025-11-05T01:10:00,43,25,nan,nan,102.28011669370605,6.952617257887177,nan,111.54592283764904,False,False
2025-11-05T01:20:00,43,26,nan,nan,nan,4.739254583295403,nan,nan,False,True
2025-11-05T01:30:00,43,27,nan,nan,nan,2.532626481941705,nan,nan,False,True
2025-11-05T01:40:00,43,28,nan,nan,nan,0.33379914287810175,nan,nan,False,True
2025-11-05T01:50:00,43,29,nan,nan,nan,-1.8562678740739058,nan,nan,False,True
2025-11-05T02:00:00,43,30,nan,nan,nan,-4.036704188283571,nan,nan,False,True
2025-11-05T02:10:00,43,31,nan,nan,nan,-6.206712584408088,nan,nan,False,True
2025-11-05T02:20:00,43,32,nan,nan,nan,-8.365554121403845,nan,nan,False,True
2025-11-05T02:30:00,43,33,nan,nan,nan,-10.512534117730938,nan,nan,False,True
2025-11-05T02:40:00,43,34,nan,nan,nan,-12.64698874350138,nan,nan,False,True
2025-11-05T02:50:00,43,35,nan,nan,nan,-14.768271993767723,nan,nan,False,True
2025-11-05T03:00:00,43,36,nan,nan,nan,-16.875742790129582,nan,nan,False,True
2025-11-05T03:10:00,43,37,nan,nan,nan,-18.96875199637778,nan,nan,False,True
2025-11-05T03:20:00,43,38,nan,nan,nan,-21.04662908572862,nan,nan,False,True
2025-11-05T03:30:00,43,39,nan,nan,nan,-23.10866820439927,nan,nan,False,True
2025-11-05T03:40:00,43,40,nan,nan,nan,-25.15411335296539,nan,nan,False,True
2025-11-05T03:50:00,43,41,nan,nan,nan,-27.182142355038703,nan,nan,False,True
2025-11-05T04:00:00,43,42,nan,nan,nan,-29.191849281799453,nan,nan,False,True
2025-11-05T04:10:00,43,43,nan,nan,nan,-31.18222491452572,nan,nan,False,True
2025-11-05T04:20:00,43,44,nan,nan,nan,-33.152134800611364,nan,nan,False,True
2025-11-05T04:30:00,43,45,nan,nan,nan,-35.10029436368107,nan,nan,False,True
2025-11-05T04:40:00,43,46,nan,nan,nan,-37.02524049285754,nan,nan,False,True
2025-11-05T04:50:00,43,47,nan,nan,nan,-38.92529892206436,nan,nan,False,True
2025-11-11T21:00:00,44,0,nan,nan,100.16791301912535,52.05145520676993,nan,104.71521873845863,False,False
2025-11-11T21:10:00,44,1,nan,nan,99.82783254850372,50.67037074546009,nan,104.70816551360676,False,False
2025-11-11T21:20:00,44,2,nan,nan,99.49552449574227,49.156066831857515,nan,104.70111204124609,False,False
2025-11-11T21:30:00,44,3,nan,nan,99.17183337932985,47.52497853983659,nan,104.69405832272619,False,False
2025-11-11T21:40:00,44,4,nan,nan,98.85755820406513,45.79233770282922,nan,104.6870043554638,False,False
2025-11-11T21:50:00,44,5,nan,nan,98.55344929095013,43.97200577916411,nan,104.67995014081818,False,False
2025-11-11T22:00:00,44,6,nan,nan,98.26020564837644,42.076428873666714,nan,104.67289567883775,False,False
2025-11-11T22:10:00,44,7,nan,nan,97.97847291214849,40.116674252162674,nan,104.66584097087765,False,False
2025-11-11T22:20:00,44,8,nan,nan,97.70884183222927,38.10251589909577,nan,104.65878601436252,False,False
2025-11-11T22:30:00,44,9,nan,nan,97.45184731332594,36.04254547314704,nan,104.65173081065107,False,False
2025-11-11T22:40:00,44,10,nan,nan,97.20796795822847,33.944292609816436,nan,104.64467535979959,False,False
2025-11-11T22:50:00,44,11,nan,nan,96.97762610396019,31.814344479961193,nan,104.63761966185153,False,False
2025-11-11T23:00:00,44,12,nan,nan,96.76118830737255,29.658458750945005,nan,104.63056371818006,False,False
2025-11-11T23:10:00,44,13,nan,nan,96.55896623241206,27.481666976460357,nan,104.62350752620391,False,False
2025-11-11T23:20:00,44,14,nan,nan,96.37121791539465,25.288367308317415,nan,104.61645108729576,False,False
2025-11-11T23:30:00,44,15,nan,nan,96.19814933529065,23.082406497047423,nan,104.60939440151098,False,False
2025-11-11T23:40:00,44,16,nan,nan,96.03991626422594,20.867151811491503,nan,104.60233747021938,False,False
2025-11-11T23:50:00,44,17,nan,nan,95.89662633607489,18.64555378255486,nan,104.59528029084498,False,False
2025-11-12T00:00:00,44,18,nan,nan,95.76834130964359,16.4202008214581,nan,104.58822286476995,False,False
2025-11-12T00:10:00,44,19,nan,nan,95.65507945751605,14.193366725716901,nan,104.58116519204741,False,False
2025-11-12T00:20:00,44,20,nan,nan,95.55681805936305,11.96705203434593,nan,104.57410727273933,False,False
2025-11-12T00:30:00,44,21,nan,nan,95.4734959587025,9.743020158005878,nan,104.56704910821801,False,False
2025-11-12T00:40:00,44,22,nan,nan,95.40501614068054,7.52282900687363,nan,104.55999069592328,False,False
2025-11-12T00:50:00,44,23,nan,nan,95.35124832167911,5.3078588424245785,nan,104.55293203723217,False,False
2025-11-12T01:00:00,44,24,nan,nan,nan,3.0993369177352896,nan,nan,False,True
2025-11-12T01:10:00,44,25,nan,nan,nan,0.898359438464175,nan,nan,False,True
2025-11-12T01:20:00,44,26,nan,nan,nan,-1.2940887239838714,nan,nan,False,True
2025-11-12T01:30:00,44,27,nan,nan,nan,-3.4771161604884293,nan,nan,False,True
2025-11-12T01:40:00,44,28,nan,nan,nan,-5.6499085750906515,nan,nan,False,True
2025-11-12T01:50:00,44,29,nan,nan,nan,-7.811713637170069,nan,nan,False,True
2025-11-12T02:00:00,44,30,nan,nan,nan,-9.96182676516998,nan,nan,False,True
2025-11-12T02:10:00,44,31,nan,nan,nan,-12.099577592359365,nan,nan,False,True
2025-11-12T02:20:00,44,32,nan,nan,nan,-14.224316856090203,nan,nan,False,True
2025-11-12T02:30:00,44,33,nan,nan,nan,-16.335403497685675,nan,nan,False,True
2025-11-12T02:40:00,44,34,nan,nan,nan,-18.43219171933179,nan,nan,False,True
2025-11-12T02:50:00,44,35,nan,nan,nan,-20.514017768656412,nan,nan,False,True
2025-11-12T03:00:00,44,36,nan,nan,nan,-22.580186177099748,nan,nan,False,True
2025-11-12T03:10:00,44,37,nan,nan,nan,-24.629955196710217,nan,nan,False,True
2025-11-12T03:20:00,44,38,nan,nan,nan,-26.66252111324091,nan,nan,False,True
2025-11-12T03:30:00,44,39,nan,nan,nan,-28.677001098733776,nan,nan,False,True
2025-11-12T03:40:00,44,40,nan,nan,nan,-30.672414221364892,nan,nan,False,True
2025-11-12T03:50:00,44,41,nan,nan,nan,-32.64766015487398,nan,nan,False,True
2025-11-12T04:00:00,44,42,nan,nan,nan,-34.601495103745364,nan,nan,False,True
2025-11-12T04:10:00,44,43,nan,nan,nan,-36.53250435092073,nan,nan,False,True
2025-11-12T04:20:00,44,44,nan,nan,nan,-38.439070787293474,nan,nan,False,True
2025-11-12T04:30:00,44,45,nan,nan,nan,-40.31933867624258,nan,nan,False,True
2025-11-12T04:40:00,44,46,nan,nan,nan,-42.17117187456661,nan,nan,False,True
2025-11-12T04:50:00,44,47,nan,nan,nan,-43.99210565270664,nan,nan,False,True
2025-11-18T21:00:00,45,0,nan,nan,92.26860709263646,47.93291361618035,nan,97.50289174464007,False,False
2025-11-18T21:10:00,45,1,nan,nan,91.95395805040644,46.22352737433806,nan,97.49565344408309,False,False
2025-11-18T21:20:00,45,2,nan,nan,91.64928874432817,44.423215245471184,nan,97.48841499873954,False,False
2025-11-18T21:30:00,45,3,nan,nan,91.35530407316244,42.54476704264716,nan,97.48117640996635,False,False
2025-11-18T21:40:00,45,4,nan,nan,91.07265602807217,40.59957900657165,nan,97.47393767516664,False,False
2025-11-18T21:50:00,45,5,nan,nan,90.80194210881949,38.59773001805003,nan,97.46669879568981,False,False
2025-11-18T22:00:00,45,6,nan,nan,90.54370426892254,36.54808816625618,nan,97.45945977156356,False,False
2025-11-18T22:10:00,45,7,nan,nan,90.2984283898448,34.4584299524772,nan,97.45222060414724,False,False
2025-11-18T22:20:00,45,8,nan,nan,90.06654423807966,32.33556073285001,nan,97.4449812908367,False,False
2025-11-18T22:30:00,45,9,nan,nan,89.8484258913817,30.18542967577443,nan,97.43774183298716,False,False
2025-11-18T22:40:00,45,10,nan,nan,89.6443925664324,28.013235653670847,nan,97.43050223062644,False,False
2025-11-18T22:50:00,45,11,nan,nan,89.45470982478633,25.82352259306268,nan,97.4232624838005,False,False
2025-11-18T23:00:00,45,12,nan,nan,89.27959110437476,23.62026405088066,nan,97.4160225938428,False,False
2025-11-18T23:10:00,45,13,nan,nan,89.1191995236355,21.406937507772536,nan,97.40878255816942,False,False
2025-11-18T23:20:00,45,14,nan,nan,88.97364993163482,19.186589262487445,nan,97.40154237812176,False,False
2025-11-18T23:30:00,45,15,nan,nan,88.8430111328061,16.961890922188374,nan,97.39430205374534,False,False
2025-11-18T23:40:00,45,16,nan,nan,88.72730826422014,14.735188546201421,nan,97.38706158637379,False,False
2025-11-18T23:50:00,45,17,nan,nan,88.62652526937636,12.508545418145749,nan,97.37982097342453,False,False
2025-11-19T00:00:00,45,18,nan,nan,88.54060745161375,10.28377936832034,nan,97.37258021623722,False,False
2025-11-19T00:10:00,45,19,nan,nan,88.46946404735075,8.062495424159149,nan,97.36533931485248,False,False
2025-11-19T00:20:00,45,20,nan,nan,88.41297080854321,5.846114531266598,nan,97.35809826930175,False,False
2025-11-19T00:30:00,45,21,nan,nan,nan,3.635898915374472,nan,nan,False,True
2025-11-19T00:40:00,45,22,nan,nan,nan,1.4329746492845925,nan,nan,False,True
2025-11-19T00:50:00,45,23,nan,nan,nan,-0.761648115852567,nan,nan,False,True
2025-11-19T01:00:00,45,24,nan,nan,nan,-2.9470568731827327,nan,nan,False,True
2025-11-19T01:10:00,45,25,nan,nan,nan,-5.122420066258715,nan,nan,False,True
2025-11-19T01:20:00,45,26,nan,nan,nan,-7.286971680034125,nan,nan,False,True
2025-11-19T01:30:00,45,27,nan,nan,nan,-9.439996816611881,nan,nan,False,True
2025-11-19T01:40:00,45,28,nan,nan,nan,-11.5808180192367,nan,nan,False,True
2025-11-19T01:50:00,45,29,nan,nan,nan,-13.708782083093139,nan,nan,False,True
2025-11-19T02:00:00,45,30,nan,nan,nan,-15.82324712236384,nan,nan,False,True
2025-11-19T02:10:00,45,31,nan,nan,nan,-17.923569664063358,nan,nan,False,True
2025-11-19T02:20:00,45,32,nan,nan,nan,-20.009091511741968,nan,nan,False,True
2025-11-19T02:30:00,45,33,nan,nan,nan,-22.079126148795346,nan,nan,False,True
2025-11-19T02:40:00,45,34,nan,nan,nan,-24.132944392189852,nan,nan,False,True
2025-11-19T02:50:00,45,35,nan,nan,nan,-26.169759011613873,nan,nan,False,True
2025-11-19T03:00:00,45,36,nan,nan,nan,-28.188707964219883,nan,nan,False,True
2025-11-19T03:10:00,45,37,nan,nan,nan,-30.188835890750067,nan,nan,False,True
2025-11-19T03:20:00,45,38,nan,nan,nan,-32.16907342918557,nan,nan,False,True
2025-11-19T03:30:00,45,39,nan,nan,nan,-34.12821386250422,nan,nan,False,True
2025-11-19T03:40:00,45,40,nan,nan,nan,-36.06488654736427,nan,nan,False,True
2025-11-19T03:50:00,45,41,nan,nan,nan,-37.97752647418693,nan,nan,False,True
2025-11-19T04:00:00,45,42,nan,nan,nan,-39.8643392672847,nan,nan,False,True
2025-11-19T04:10:00,45,43,nan,nan,nan,-41.72326082494257,nan,nan,False,True
2025-11-19T04:20:00,45,44,nan,nan,nan,-43.55191077683935,nan,nan,False,True
2025-11-19T04:30:00,45,45,nan,nan,nan,-45.347538902035126,nan,nan,False,True
2025-11-19T04:40:00,45,46,nan,nan,nan,-47.106963762731226,nan,nan,False,True
2025-11-19T04:50:00,45,47,nan,nan,nan,-48.826502994943866,nan,nan,False,True
2025-11-25T21:00:00,46,0,nan,nan,84.44084667591574,43.01492996042661,nan,90.13472549032392,False,False
2025-11-25T21:10:00,46,1,nan,nan,84.15738658554132,41.085473749451566,nan,90.1273408861449,False,False
2025-11-25T21:20:00,46,2,nan,nan,83.88569092170113,39.09696271171653,nan,90.11995612208565,False,False
2025-11-25T21:30:00,46,3,nan,nan,83.62630828608445,37.05855463797062,nan,90.11257119944597,False,False
2025-11-25T21:40:00,46,4,nan,nan,83.37973142153673,34.97828585772539,nan,90.10518611557876,False,False
2025-11-25T21:50:00,46,5,nan,nan,83.14639711489357,32.863192100158045,nan,90.09780087178294,False,False
2025-11-25T22:00:00,46,6,nan,nan,82.92668654795084,30.71942519036558,nan,90.09041546803647,False,False
2025-11-25T22:10:00,46,7,nan,nan,82.7209260784684,28.55236136388224,nan,90.08302990564377,False,False
2025-11-25T22:20:00,46,8,nan,nan,82.52938839154959,26.366699263829258,nan,90.07564418195624,False,False
2025-11-25T22:30:00,46,9,nan,nan,82.35229399709301,24.166547154904737,nan,90.06825829827481,False,False
2025-11-25T22:40:00,46,10,nan,nan,82.18981299992397,21.95549968558786,nan,90.06087225457858,False,False
2025-11-25T22:50:00,46,11,nan,nan,82.0420671160577,19.736705013738803,nan,90.05348605085409,False,False
2025-11-25T23:00:00,46,12,nan,nan,81.90913188281134,17.512923284035242,nan,90.04609968839952,False,False
2025-11-25T23:10:00,46,13,nan,nan,81.79103901277608,15.286577492884222,nan,90.03871316457604,False,False
2025-11-25T23:20:00,46,14,nan,nan,81.68777886989787,13.059797763271083,nan,90.03132648067326,False,False
2025-11-25T23:30:00,46,15,nan,nan,81.59930300384268,10.834459932224632,nan,90.02393963668531,False,False
2025-11-25T23:40:00,46,16,nan,nan,81.52552672855184,8.612219298822128,nan,90.01655263390337,False,False
2025-11-25T23:50:00,46,17,nan,nan,81.46633169874217,6.394540248847267,nan,90.00916546969242,False,False
2025-11-26T00:00:00,46,18,nan,nan,nan,4.182722410498484,nan,nan,False,True
2025-11-26T00:10:00,46,19,nan,nan,nan,1.9779238754902464,nan,nan,False,True
2025-11-26T00:20:00,46,20,nan,nan,nan,-0.21881805131596396,nan,nan,False,True
2025-11-26T00:30:00,46,21,nan,nan,nan,-2.4065681011755085,nan,nan,False,True
2025-11-26T00:40:00,46,22,nan,nan,nan,-4.5844759957891235,nan,nan,False,True
2025-11-26T00:50:00,46,23,nan,nan,nan,-6.751760736269909,nan,nan,False,True
2025-11-26T01:00:00,46,24,nan,nan,nan,-8.907695967522402,nan,nan,False,True
2025-11-26T01:10:00,46,25,nan,nan,nan,-11.051596135438011,nan,nan,False,True
2025-11-26T01:20:00,46,26,nan,nan,nan,-13.182803203205433,nan,nan,False,True
2025-11-26T01:30:00,46,27,nan,nan,nan,-15.300673671052024,nan,nan,False,True
2025-11-26T01:40:00,46,28,nan,nan,nan,-17.404565687280307,nan,nan,False,True
2025-11-26T01:50:00,46,29,nan,nan,nan,-19.493825995296326,nan,nan,False,True
2025-11-26T02:00:00,46,30,nan,nan,nan,-21.567776473596872,nan,nan,False,True
2025-11-26T02:10:00,46,31,nan,nan,nan,-23.62570000798345,nan,nan,False,True
2025-11-26T02:20:00,46,32,nan,nan,nan,-25.66682538896117,nan,nan,False,True
2025-11-26T02:30:00,46,33,nan,nan,nan,-27.690310932797452,nan,nan,False,True
2025-11-26T02:40:00,46,34,nan,nan,nan,-29.69522644464325,nan,nan,False,True
2025-11-26T02:50:00,46,35,nan,nan,nan,-31.680533122532655,nan,nan,False,True
2025-11-26T03:00:00,46,36,nan,nan,nan,-33.645060912554634,nan,nan,False,True
2025-11-26T03:10:00,46,37,nan,nan,nan,-35.58748279577001,nan,nan,False,True
2025-11-26T03:20:00,46,38,nan,nan,nan,-37.506285376040495,nan,nan,False,True
2025-11-26T03:30:00,46,39,nan,nan,nan,-39.399735081121456,nan,nan,False,True
2025-11-26T03:40:00,46,40,nan,nan,nan,-41.26583921446323,nan,nan,False,True
2025-11-26T03:50:00,46,41,nan,nan,nan,-43.102301017402304,nan,nan,False,True
2025-11-26T04:00:00,46,42,nan,nan,nan,-44.90646791540864,nan,nan,False,True
2025-11-26T04:10:00,46,43,nan,nan,nan,-46.67527213768753,nan,nan,False,True
2025-11-26T04:20:00,46,44,nan,nan,nan,-48.405163103792006,nan,nan,False,True
2025-11-26T04:30:00,46,45,nan,nan,nan,-50.09203132951098,nan,nan,False,True
2025-11-26T04:40:00,46,46,nan,nan,nan,-51.731124349300906,nan,nan,False,True
2025-11-26T04:50:00,46,47,nan,nan,nan,-53.31695632499546,nan,nan,False,True
2025-12-02T21:00:00,47,0,nan,nan,76.69655874132347,37.56936448174732,nan,82.62076655380523,False,False
